Date,Open,High,Low,Close,Adj Close,Volume
2023-11-10,542.6799926757812,542.6799926757812,536.02001953125,541.2100219726562,525.0680541992188,2480800
2023-11-13,541.1500244140625,544.1500244140625,537.9099731445312,542.5700073242188,526.3875732421875,1507900
2023-11-14,539.030029296875,542.6699829101562,536.510009765625,540.4600219726562,524.3404541015625,2454000
2023-11-15,540.0499877929688,540.4600219726562,531.7000122070312,538.4099731445312,522.3515014648438,2473700
2023-11-16,538.4099731445312,544.8599853515625,537.469970703125,539.8200073242188,523.7196044921875,2360300
2023-11-17,540.27001953125,540.52001953125,528.3400268554688,536.2899780273438,520.2947998046875,2676900
2023-11-20,533.6099853515625,536.3400268554688,531.7999877929688,535.0999755859375,519.140380859375,2518400
2023-11-21,537.77001953125,541.6699829101562,534.1900024414062,539.5900268554688,523.4963989257812,2115700
2023-11-22,542.969970703125,544.4000244140625,540.260009765625,543.760009765625,527.5419311523438,2234500
2023-11-24,544.9299926757812,547.5900268554688,542.8099975585938,547.0999755859375,530.7823486328125,1135000
2023-11-27,547.0999755859375,550.8900146484375,541.530029296875,543.5900268554688,527.3770751953125,2675800
2023-11-28,545.6300048828125,545.8200073242188,540.0700073242188,540.530029296875,524.4083862304688,2859300
2023-11-29,530.0,541.8599853515625,528.6500244140625,534.97998046875,519.0238647460938,4550000
2023-11-30,535.7899780273438,553.9400024414062,534.010009765625,552.969970703125,536.4773559570312,7121200
2023-12-01,550.4199829101562,554.7000122070312,545.1599731445312,547.1599731445312,532.6514892578125,3462200
2023-12-04,548.260009765625,551.8699951171875,543.0399780273438,548.280029296875,533.7418212890625,2709200
2023-12-05,549.0999755859375,552.530029296875,545.3499755859375,550.260009765625,535.6693115234375,2645600
2023-12-06,547.5599975585938,551.8800048828125,547.0999755859375,549.530029296875,534.958740234375,2239700
2023-12-07,551.3499755859375,551.510009765625,544.52001953125,548.27001953125,533.7321166992188,2511700
2023-12-08,550.219970703125,551.72998046875,544.5399780273438,549.77001953125,535.1923217773438,2039900
2023-12-11,549.760009765625,550.0,539.0599975585938,543.6799926757812,529.2637939453125,3655300
2023-12-12,545.7999877929688,547.489990234375,542.6500244140625,545.719970703125,531.2496948242188,2706100
2023-12-13,544.0,549.4199829101562,538.5900268554688,549.010009765625,534.4524536132812,2876600
2023-12-14,544.2999877929688,544.9199829101562,529.4000244140625,534.239990234375,520.0740966796875,5386800
2023-12-15,530.0,533.5,522.9600219726562,531.1199951171875,517.036865234375,9030100
2023-12-18,529.1099853515625,531.469970703125,525.22998046875,526.5499877929688,512.5880126953125,3260300
2023-12-19,524.5900268554688,527.6199951171875,521.780029296875,524.0399780273438,510.14453125,3645600
2023-12-20,523.8499755859375,524.8300170898438,515.8699951171875,515.9299926757812,502.2496337890625,3847800
2023-12-21,518.8800048828125,520.8200073242188,516.5,519.8800048828125,506.09490966796875,2491600
2023-12-22,519.8800048828125,523.010009765625,518.02001953125,520.3099975585938,506.513427734375,1759500
2023-12-26,519.8800048828125,521.47998046875,517.969970703125,520.030029296875,506.240966796875,1390800
2023-12-27,519.75,523.1599731445312,519.3599853515625,522.7899780273438,508.927734375,1851800
2023-12-28,523.469970703125,527.8699951171875,522.9400024414062,524.9000244140625,510.98187255859375,2001000
2023-12-29,525.97998046875,528.239990234375,523.9199829101562,526.469970703125,512.5101318359375,2080100
2024-01-02,526.8400268554688,539.6599731445312,526.6699829101562,539.3400268554688,525.0389404296875,3415700
2024-01-03,543.0399780273438,546.7899780273438,539.47998046875,542.030029296875,527.6575927734375,2891400
2024-01-04,545.0,549.0,543.0,545.4199829101562,530.9576416015625,2994400
2024-01-05,547.0,547.0,533.72998046875,537.3800048828125,523.1307983398438,2815400
2024-01-08,539.4000244140625,540.25,528.0,536.52001953125,522.2936401367188,2648900
2024-01-09,538.0,539.6099853515625,532.3300170898438,538.3699951171875,524.0946655273438,2677000
2024-01-10,538.0999755859375,541.2000122070312,536.1500244140625,537.6400146484375,523.3839721679688,2180000
2024-01-11,536.1300048828125,540.1599731445312,534.530029296875,539.6799926757812,525.3699951171875,2814100
2024-01-12,518.8599853515625,528.47998046875,513.1300048828125,521.510009765625,507.681640625,6327300
2024-01-16,523.7100219726562,524.5,516.5499877929688,519.1500244140625,505.3843078613281,3736700
2024-01-17,521.280029296875,530.6599731445312,520.0,524.9400024414062,511.0207824707031,3791300
2024-01-18,505.2300109863281,516.8400268554688,497.4599914550781,516.3400268554688,502.6488037109375,7367000
2024-01-19,515.0,517.5499877929688,501.82000732421875,503.55999755859375,490.2076110839844,6143400
2024-01-22,503.94000244140625,513.5700073242188,496.5,512.989990234375,499.3876037597656,5922900
2024-01-23,512.5,518.0800170898438,512.0800170898438,515.52001953125,501.85052490234375,2672900
2024-01-24,517.9000244140625,521.72998046875,512.9500122070312,513.22998046875,499.6212463378906,2918800
2024-01-25,487.5899963378906,495.510009765625,479.0,493.3999938964844,480.3170166015625,14671000
2024-01-26,493.2799987792969,503.69000244140625,489.8999938964844,503.20001220703125,489.85723876953125,6212200
2024-01-29,503.1099853515625,506.510009765625,501.1499938964844,504.5400085449219,491.1616516113281,4554100
2024-01-30,504.5400085449219,506.04998779296875,499.2200012207031,503.6099853515625,490.2563171386719,4931200
2024-01-31,504.510009765625,515.0,504.510009765625,511.739990234375,498.1707763671875,5358100
2024-02-01,508.8299865722656,510.2200012207031,503.0,507.1400146484375,493.6927185058594,4242600
2024-02-02,508.25,512.9099731445312,505.3900146484375,510.2300109863281,496.7008056640625,3804500
2024-02-05,509.9599914550781,514.2000122070312,500.04998779296875,502.9599914550781,489.6235656738281,3646300
2024-02-06,503.94000244140625,510.94000244140625,502.45001220703125,510.6700134277344,497.1291198730469,2745400
2024-02-07,514.010009765625,521.0,512.6900024414062,519.3900146484375,505.6178894042969,4109100
2024-02-08,520.6300048828125,522.1599731445312,517.280029296875,520.0900268554688,506.2994384765625,3343000
2024-02-09,518.989990234375,520.3900146484375,516.2899780273438,518.219970703125,504.4788513183594,2715400
2024-02-12,518.219970703125,518.989990234375,512.8099975585938,517.6400146484375,503.914306640625,3194000
2024-02-13,522.0,526.9299926757812,514.2100219726562,516.8499755859375,503.145263671875,3436000
2024-02-14,515.260009765625,518.530029296875,514.2899780273438,516.9400024414062,503.23284912109375,1918500
2024-02-15,517.3400268554688,521.75,515.7999877929688,520.8800048828125,507.0684509277344,2292100
2024-02-16,522.2999877929688,523.7899780273438,518.8900146484375,521.5499877929688,507.72064208984375,2135500
2024-02-20,524.2100219726562,525.3699951171875,519.4099731445312,521.0599975585938,507.24359130859375,2600200
2024-02-21,523.6699829101562,523.6900024414062,517.5399780273438,521.969970703125,508.12945556640625,2095900
2024-02-22,524.2000122070312,526.739990234375,518.5900268554688,526.5,512.5393676757812,3186800
2024-02-23,526.75,530.5,524.1599731445312,527.239990234375,513.259765625,2502000
2024-02-26,528.3200073242188,532.8099975585938,524.3099975585938,525.3200073242188,511.3907165527344,2308900
2024-02-27,524.760009765625,525.5900268554688,512.0499877929688,513.4199829101562,499.80615234375,3780600
2024-02-28,495.44000244140625,498.54998779296875,484.3900146484375,498.2799987792969,485.0676574707031,9558600
2024-02-29,498.5,501.75,491.6000061035156,493.6000061035156,480.51177978515625,6833200
2024-03-01,489.4200134277344,490.0199890136719,477.25,489.5299987792969,476.5496826171875,7315000
2024-03-04,483.239990234375,487.0400085449219,480.1000061035156,481.8699951171875,469.0927734375,5239800
2024-03-05,482.3900146484375,482.8999938964844,470.6199951171875,473.1499938964844,460.6039733886719,5296200
2024-03-06,474.44000244140625,479.79998779296875,468.19000244140625,472.6000061035156,460.068603515625,5577500
2024-03-07,474.0,481.19000244140625,473.6000061035156,478.7799987792969,466.08465576171875,5102000
2024-03-08,478.3299865722656,484.25,474.7699890136719,476.57000732421875,465.7621765136719,4673600
2024-03-11,477.0,490.30999755859375,476.0,489.1499938964844,478.0568542480469,4410100
2024-03-12,488.1300048828125,492.2799987792969,487.3500061035156,489.3500061035156,478.25238037109375,4153800
2024-03-13,493.5199890136719,496.0,485.3299865722656,488.0,476.9329833984375,3669000
2024-03-14,488.7200012207031,489.67999267578125,485.19000244140625,489.0,477.9103088378906,3378500
2024-03-15,487.45001220703125,491.2200012207031,487.45001220703125,490.82000732421875,479.68902587890625,5713500
2024-03-18,492.1000061035156,492.1000061035156,486.3800048828125,487.04998779296875,476.0045471191406,2970500
2024-03-19,489.6700134277344,493.44000244140625,487.7900085449219,493.32000732421875,482.13232421875,2511700
2024-03-20,492.4700012207031,494.6000061035156,489.44000244140625,494.2300109863281,483.02166748046875,3548200
2024-03-21,492.2799987792969,496.20001220703125,491.2799987792969,491.69000244140625,480.539306640625,3693400
2024-03-22,495.20001220703125,495.8299865722656,489.7699890136719,490.07000732421875,478.9560546875,2847300
2024-03-25,490.6000061035156,491.4800109863281,484.07000732421875,485.8800048828125,474.8610534667969,2786100
2024-03-26,488.1300048828125,493.3399963378906,485.2300109863281,492.30999755859375,481.145263671875,3113300
2024-03-27,493.70001220703125,495.7300109863281,491.30999755859375,493.1000061035156,481.9173278808594,2653100
2024-03-28,495.0,495.8699951171875,489.29998779296875,494.70001220703125,483.4810485839844,3820000
2024-04-01,494.4700012207031,495.7799987792969,488.70001220703125,489.70001220703125,478.5944519042969,2928700
2024-04-02,459.6000061035156,463.67999267578125,449.6000061035156,458.1400146484375,447.75018310546875,11867000
2024-04-03,462.0,462.8500061035156,455.54998779296875,459.739990234375,449.3138427734375,4460400
2024-04-04,460.82000732421875,461.7200012207031,451.9200134277344,455.3800048828125,445.0527648925781,5182000
2024-04-05,450.69000244140625,457.75,450.010009765625,455.739990234375,445.40460205078125,5747400
2024-04-08,455.9700012207031,457.20001220703125,453.5899963378906,456.0,445.6586608886719,4532300
2024-04-09,454.2799987792969,459.760009765625,452.4599914550781,459.7200012207031,449.2943420410156,3521200
2024-04-10,455.489990234375,458.739990234375,449.7799987792969,450.04998779296875,439.8435974121094,4493500
2024-04-11,450.3900146484375,450.7699890136719,441.4800109863281,441.7200012207031,431.7025146484375,5844100
2024-04-12,440.3399963378906,442.239990234375,436.3800048828125,439.20001220703125,429.23968505859375,6045700
2024-04-15,442.0,448.3500061035156,441.989990234375,445.6300048828125,435.52386474609375,5376800
2024-04-16,476.7699890136719,479.75,465.6000061035156,468.8900146484375,458.25634765625,11816500
2024-04-17,478.6000061035156,488.0,474.5899963378906,478.989990234375,468.12725830078125,8759800
2024-04-18,486.1300048828125,502.0,485.9700012207031,493.17999267578125,481.9955139160156,8880400
2024-04-19,497.0,507.29998779296875,495.55999755859375,501.1300048828125,489.7652282714844,6618600
2024-04-22,497.7799987792969,499.4200134277344,490.6400146484375,491.2300109863281,480.0897521972656,4697700
2024-04-23,491.0,494.30999755859375,484.9700012207031,486.17999267578125,475.15423583984375,3646700
2024-04-24,483.7799987792969,488.8599853515625,480.7099914550781,487.29998779296875,476.24884033203125,3724400
2024-04-25,488.9599914550781,497.1300048828125,487.5299987792969,493.8599853515625,482.6600341796875,4329700
2024-04-26,492.0,497.2300109863281,491.3999938964844,495.3500061035156,484.1163024902344,2727000
2024-04-29,495.7099914550781,497.3500061035156,487.7699890136719,489.0299987792969,477.9396057128906,2192100
2024-04-30,488.9599914550781,489.7099914550781,482.5899963378906,483.70001220703125,472.7304992675781,3367500
2024-05-01,479.260009765625,489.19000244140625,477.07000732421875,484.1099853515625,473.1311950683594,2729200
2024-05-02,484.2799987792969,493.69000244140625,483.94000244140625,492.9700012207031,481.790283203125,3561400
2024-05-03,490.8599853515625,492.7900085449219,485.7799987792969,492.45001220703125,481.28204345703125,2487600
2024-05-06,492.4800109863281,494.8699951171875,492.0,494.3800048828125,483.16827392578125,2029500
2024-05-07,496.0,501.6499938964844,495.0400085449219,500.9599914550781,489.59906005859375,3752100
2024-05-08,504.1700134277344,507.0,500.0799865722656,503.2099914550781,491.79803466796875,3078900
2024-05-09,502.1400146484375,507.9700012207031,502.1400146484375,507.0299987792969,495.5314025878906,2342900
2024-05-10,509.0,513.5800170898438,507.0,512.8099975585938,501.1803283691406,2784600
2024-05-13,512.0499877929688,514.6699829101562,507.30999755859375,511.739990234375,500.1346130371094,2454500
2024-05-14,514.5800170898438,516.1699829101562,507.29998779296875,513.8800048828125,502.22607421875,2949700
2024-05-15,514.8300170898438,522.5900268554688,514.8300170898438,517.5499877929688,505.8127746582031,2981200
2024-05-16,520.0,528.1599731445312,519.510009765625,521.27001953125,509.4485168457031,3655800
2024-05-17,522.9400024414062,525.8499755859375,520.010009765625,524.6300048828125,512.7322387695312,2657200
2024-05-20,524.6300048828125,524.6300048828125,516.5399780273438,517.22998046875,505.50006103515625,2476200
2024-05-21,518.3200073242188,524.719970703125,515.9199829101562,523.5499877929688,511.6767272949219,2521900
2024-05-22,522.8200073242188,526.280029296875,520.6500244140625,521.3499755859375,509.5265808105469,2299100
2024-05-23,518.3200073242188,520.22998046875,515.22998046875,516.8300170898438,505.1091613769531,3055400
2024-05-24,516.1099853515625,517.1400146484375,507.5199890136719,508.1700134277344,496.6455383300781,2527800
2024-05-28,506.6499938964844,506.6499938964844,501.8999938964844,503.67999267578125,492.25738525390625,2912800
2024-05-29,492.3399963378906,493.8999938964844,473.2699890136719,484.7200012207031,473.72735595703125,7521600
2024-05-30,482.32000732421875,486.0299987792969,478.0,481.6499938964844,470.7269592285156,5169700
2024-05-31,482.4100036621094,498.4100036621094,482.4100036621094,495.3699951171875,484.1358337402344,6694800
2024-06-03,494.1300048828125,498.67999267578125,493.07000732421875,497.44000244140625,486.15887451171875,2795100
2024-06-04,498.55999755859375,508.2699890136719,494.5899963378906,505.489990234375,494.0263366699219,3178400
2024-06-05,508.70001220703125,509.1000061035156,498.79998779296875,503.1199951171875,491.7100830078125,2464400
2024-06-06,503.6499938964844,504.70001220703125,497.2799987792969,501.9200134277344,490.53729248046875,2419600
2024-06-07,502.0400085449219,502.8599853515625,490.4200134277344,490.69000244140625,479.5619812011719,3416300
2024-06-10,491.0,495.3900146484375,486.19000244140625,495.0,483.7742004394531,3332800
2024-06-11,490.8599853515625,497.7799987792969,490.2900085449219,496.2200012207031,484.966552734375,4599700
2024-06-12,500.0,500.0,487.4200134277344,493.07000732421875,481.8879699707031,4048200
2024-06-13,490.2799987792969,502.0,484.3800048828125,497.29998779296875,486.02203369140625,4951700
2024-06-14,496.8299865722656,497.8500061035156,491.7300109863281,497.1199951171875,485.8461608886719,3188400
2024-06-17,491.3299865722656,493.1199951171875,488.70001220703125,489.2300109863281,480.1634521484375,2407200
2024-06-18,490.7099914550781,491.6600036621094,479.0400085449219,481.04998779296875,472.1350402832031,3692700
2024-06-20,480.0400085449219,485.9200134277344,478.1099853515625,484.5199890136719,475.5407409667969,5258100
2024-06-21,484.44000244140625,488.29998779296875,480.5899963378906,482.5899963378906,473.6465148925781,6368600
2024-06-24,488.8599853515625,490.8900146484375,484.5,489.9800109863281,480.89959716796875,5139800
2024-06-25,490.6400146484375,490.6400146484375,480.6000061035156,484.5,475.5211181640625,2916100
2024-06-26,484.5,487.44000244140625,481.4700012207031,484.0400085449219,475.0696716308594,3153100
2024-06-27,485.04998779296875,488.9800109863281,482.04998779296875,486.44000244140625,477.4251403808594,2991900
2024-06-28,496.3699951171875,509.3999938964844,489.4100036621094,509.260009765625,499.8222351074219,22734200
2024-07-01,506.75,508.9100036621094,492.8900146484375,494.6499938964844,485.4830017089844,4523100
2024-07-02,494.260009765625,498.4700012207031,493.3900146484375,498.239990234375,489.0064697265625,3312000
2024-07-03,497.1199951171875,498.0799865722656,486.5199890136719,489.8900146484375,480.81121826171875,2239200
2024-07-05,489.0,489.6700134277344,484.5,488.010009765625,478.9660949707031,3499000
2024-07-08,489.19000244140625,493.8800048828125,486.1700134277344,489.3399963378906,480.27142333984375,3450600
2024-07-09,488.3299865722656,495.3999938964844,486.0899963378906,492.1099853515625,482.9900817871094,3056800
2024-07-10,490.94000244140625,501.5,490.1199951171875,500.92999267578125,491.6466369628906,3189800
2024-07-11,497.70001220703125,508.7300109863281,497.70001220703125,504.3599853515625,495.0130310058594,3535100
2024-07-12,506.9200134277344,514.5700073242188,503.42999267578125,511.5299987792969,502.0502014160156,3570600
2024-07-15,524.239990234375,530.8300170898438,513.7999877929688,515.3699951171875,505.8190612792969,5128000
2024-07-16,533.9000244140625,549.9199829101562,527.1300048828125,548.8699951171875,538.6982421875,11062000
2024-07-17,554.0,573.6099853515625,551.2999877929688,573.280029296875,562.6558227539062,10330800
2024-07-18,564.5,581.5,561.4199829101562,564.3400268554688,553.8815307617188,6834800
2024-07-19,567.1199951171875,569.9000244140625,561.5399780273438,565.3300170898438,554.8532104492188,4290400
2024-07-22,563.0499877929688,564.25,557.0800170898438,558.530029296875,548.1791381835938,3377300
2024-07-23,558.7899780273438,558.8400268554688,552.8099975585938,554.7000122070312,544.4201049804688,2785600
2024-07-24,560.0,561.1300048828125,553.02001953125,559.75,549.3765258789062,3156200
2024-07-25,562.0,569.8900146484375,558.5800170898438,559.6799926757812,549.307861328125,3102900
2024-07-26,560.0,579.1300048828125,560.0,569.719970703125,559.1617431640625,3201900
2024-07-29,565.7100219726562,571.3499755859375,561.760009765625,566.75,556.246826171875,2965000
2024-07-30,566.9000244140625,579.4299926757812,565.989990234375,576.3300170898438,565.6492919921875,4139100
2024-07-31,565.4400024414062,580.9000244140625,562.3200073242188,576.1599731445312,565.482421875,4713200
2024-08-01,577.2000122070312,587.5,567.0999755859375,572.77001953125,562.1553344726562,3680800
2024-08-02,582.3300170898438,591.5399780273438,575.25,589.8300170898438,578.8991088867188,5094000
2024-08-05,582.1199951171875,586.8200073242188,566.760009765625,569.9600219726562,559.3973388671875,4587400
2024-08-06,568.2100219726562,577.52001953125,562.530029296875,568.3499755859375,557.8171997070312,3216500
2024-08-07,566.6099853515625,571.6500244140625,557.030029296875,566.0800170898438,555.5892944335938,4320700
2024-08-08,564.3699951171875,572.4500122070312,564.3699951171875,566.239990234375,555.746337890625,2860800
2024-08-09,564.5399780273438,565.9299926757812,557.6300048828125,558.760009765625,548.4049072265625,2976700
2024-08-12,562.3200073242188,569.0,561.0499877929688,565.2899780273438,554.8138427734375,2532400
2024-08-13,569.989990234375,575.72998046875,569.0,574.239990234375,563.5980224609375,2369400
2024-08-14,575.239990234375,581.1199951171875,573.27001953125,579.6699829101562,568.9273681640625,2344400
2024-08-15,579.6699829101562,583.3400268554688,573.510009765625,579.6099853515625,568.8685302734375,2751800
2024-08-16,580.9199829101562,581.6500244140625,574.0999755859375,577.6799926757812,566.9743041992188,2728900
2024-08-19,578.0800170898438,583.2999877929688,577.0700073242188,578.780029296875,568.0538940429688,1847900
2024-08-20,579.8499755859375,583.8099975585938,575.5,580.6500244140625,569.8892822265625,1677500
2024-08-21,581.510009765625,583.3900146484375,577.4299926757812,578.0700073242188,567.3569946289062,2844300
2024-08-22,579.25,582.9500122070312,570.6199951171875,578.719970703125,567.9949951171875,2282000
2024-08-23,581.0,585.2100219726562,578.4500122070312,584.510009765625,573.677734375,2376400
2024-08-26,588.0499877929688,592.0900268554688,585.739990234375,587.1300048828125,576.2491455078125,1800000
2024-08-27,589.469970703125,592.3400268554688,583.780029296875,587.3499755859375,576.4650268554688,1581900
2024-08-28,589.010009765625,592.8400268554688,583.8699951171875,588.5399780273438,577.6329956054688,1657000
2024-08-29,590.6799926757812,592.6099853515625,584.3699951171875,591.5700073242188,580.6068725585938,1953200
2024-08-30,590.0,593.260009765625,586.5900268554688,590.2000122070312,579.2622680664062,2944700
2024-09-03,592.52001953125,600.6599731445312,591.8200073242188,598.6799926757812,587.5851440429688,3175500
2024-09-04,600.0,607.9400024414062,597.8800048828125,604.1799926757812,592.9832153320312,2935000
2024-09-05,604.1900024414062,606.0,589.6699829101562,595.489990234375,584.4542236328125,2144800
2024-09-06,595.8699951171875,600.6099853515625,592.260009765625,596.8800048828125,585.8184814453125,2926400
2024-09-09,598.3200073242188,599.47998046875,575.27001953125,594.0999755859375,583.0899047851562,3411400
2024-09-10,595.2100219726562,604.7999877929688,591.1500244140625,599.030029296875,587.9287109375,2863500
2024-09-11,589.1400146484375,591.4000244140625,578.969970703125,589.75,578.8206176757812,3563600
2024-09-12,588.530029296875,590.510009765625,583.2100219726562,588.4199829101562,577.5151977539062,3395800
2024-09-13,591.0800170898438,597.6799926757812,587.22998046875,594.3200073242188,583.305908203125,2241900
2024-09-16,595.0,598.7899780273438,587.760009765625,589.1400146484375,580.272216796875,2548600
2024-09-17,586.010009765625,586.719970703125,576.3900146484375,577.9600219726562,569.2605590820312,3416000
2024-09-18,576.8599853515625,584.52001953125,572.3099975585938,580.6500244140625,571.9100952148438,2988300
2024-09-19,583.719970703125,584.8300170898438,574.5800170898438,577.0700073242188,568.3839721679688,2945700
